id,time,values
3,2023:01:01 22:26:41,1844.8
1,2023:01:01 22:27:11,2509.5
2,2023:01:01 22:27:11,68.4
3,2023:01:01 22:27:11,2401.6
1,2023:01:01 22:27:41,1513.7
2,2023:01:01 22:27:41,950.7
3,2023:01:01 22:27:41,1399.3
1,2023:01:01 22:28:11,2128.4
2,2023:01:01 22:28:11,294.4
3,2023:01:01 22:28:11,3025.9
1,2023:01:01 22:28:41,82.1
2,2023:01:01 22:28:41,705.8
3,2023:01:01 22:28:41,2464.3
1,2023:01:01 22:29:11,1766.8
2,2023:01:01 22:29:11,1067.7
3,2023:01:01 22:29:11,11.9
1,2023:01:01 22:29:41,2985.7
2,2023:01:01 22:29:41,2304.1
3,2023:01:01 22:29:41,889.1
1,2023:01:01 22:30:11,2526.4
2,2023:01:01 22:30:11,162.3
3,2023:01:01 22:30:11,691.5
1,2023:01:01 22:30:41,807.2
2,2023:01:01 22:30:41,1792.9
3,2023:01:01 22:30:41,84.1
1,2023:01:01 22:31:11,471.5
2,2023:01:01 22:31:11,1761.5
3,2023:01:01 22:31:11,1253.6
1,2023:01:01 22:31:41,1495.7
2,2023:01:01 22:31:41,2775.9
3,2023:01:01 22:31:41,70
1,2023:01:01 22:32:11,1345.2
2,2023:01:01 22:32:11,509.3
3,2023:01:01 22:32:11,2424.1
1,2023:01:01 22:32:41,1182.9
2,2023:01:01 22:32:41,1244.8
3,2023:01:01 22:32:41,522.7
1,2023:01:01 22:33:11,1179.8
2,2023:01:01 22:33:11,1622.4
3,2023:01:01 22:33:11,1032.4
1,2023:01:01 22:33:41,1227.4
2,2023:01:01 22:33:41,1813.3
3,2023:01:01 22:33:41,2288.5
1,2023:01:01 22:34:11,1503.8
2,2023:01:01 22:34:11,1217
3,2023:01:01 22:34:11,686.2
1,2023:01:01 22:34:41,3262.9
2,2023:01:01 22:34:41,508.4
3,2023:01:01 22:34:41,1190.9
1,2023:01:01 22:35:11,1487.8
2,2023:01:01 22:35:11,692.3
3,2023:01:01 22:35:11,2708.5
1,2023:01:01 22:35:41,2940
2,2023:01:01 22:35:41,2302.4
3,2023:01:01 22:35:41,1419.3
1,2023:01:01 22:36:11,2310.5
2,2023:01:01 22:36:11,941.2
3,2023:01:01 22:36:11,1576.5
1,2023:01:01 22:36:41,576.7
2,2023:01:01 22:36:41,1540.7
3,2023:01:01 22:36:41,1067.7
1,2023:01:01 22:37:11,1378.4
2,2023:01:01 22:37:11,70.4
3,2023:01:01 22:37:11,1479
1,2023:01:01 22:37:41,983.4
2,2023:01:01 22:37:41,1089.1
3,2023:01:01 22:37:41,62.1
1,2023:01:01 22:38:11,1808.5
2,2023:01:01 22:38:11,2773.4
3,2023:01:01 22:38:11,2519
1,2023:01:01 22:38:41,2054.2
2,2023:01:01 22:38:41,1799.8
3,2023:01:01 22:38:41,2208.6
1,2023:01:01 22:39:11,3201.8
2,2023:01:01 22:39:11,1562.1
3,2023:01:01 22:39:11,3042.4
1,2023:01:01 22:39:41,2259.7
2,2023:01:01 22:39:41,2137.6
3,2023:01:01 22:39:41,2425.4
1,2023:01:01 22:40:11,2966.9
2,2023:01:01 22:40:11,1810.8
3,2023:01:01 22:40:11,1292.7
1,2023:01:01 22:40:41,1249.3
2,2023:01:01 22:40:41,2606.8
3,2023:01:01 22:40:41,636.6
1,2023:01:01 22:41:11,910.2
2,2023:01:01 22:41:11,243.8
3,2023:01:01 22:41:11,1260
1,2023:01:01 22:41:41,1081.9
2,2023:01:01 22:41:41,1431.8
3,2023:01:01 22:41:41,229
1,2023:01:01 22:42:11,1498.4
2,2023:01:01 22:42:11,1633.9
3,2023:01:01 22:42:11,255.6
1,2023:01:01 22:42:41,2580.8
2,2023:01:01 22:42:41,463.2
3,2023:01:01 22:42:41,2147.8
1,2023:01:01 22:43:11,2681.4
2,2023:01:01 22:43:11,1378.7
3,2023:01:01 22:43:11,723.9
1,2023:01:01 22:43:41,2807.4
2,2023:01:01 22:43:41,2502
3,2023:01:01 22:43:41,1082.7
1,2023:01:01 22:44:11,255.4
2,2023:01:01 22:44:11,198.8
3,2023:01:01 22:44:11,744.1
1,2023:01:01 22:44:41,1679.8
2,2023:01:01 22:44:41,1364.2
3,2023:01:01 22:44:41,1900.2
1,2023:01:01 22:45:11,1632.1
2,2023:01:01 22:45:11,3010.4
3,2023:01:01 22:45:11,1394.6
1,2023:01:01 22:45:41,705.6
2,2023:01:01 22:45:41,1850.9
3,2023:01:01 22:45:41,2983.3
1,2023:01:01 22:46:11,1770.8
2,2023:01:01 22:46:11,1976.1
3,2023:01:01 22:46:11,653.3
1,2023:01:01 22:46:41,2068.6
2,2023:01:01 22:46:41,1480.4
3,2023:01:01 22:46:41,2638.5
1,2023:01:01 22:47:11,1014.2
2,2023:01:01 22:47:11,1884.2
3,2023:01:01 22:47:11,1726
1,2023:01:01 22:47:41,2216.1
2,2023:01:01 22:47:41,3162
3,2023:01:01 22:47:41,434.3
1,2023:01:01 22:48:11,957.8
2,2023:01:01 22:48:11,118.7
3,2023:01:01 22:48:11,11.3
1,2023:01:01 22:48:41,1306.3
2,2023:01:01 22:48:41,459.1
3,2023:01:01 22:48:41,593.4
1,2023:01:01 22:49:11,2041.5
2,2023:01:01 22:49:11,65.6
3,2023:01:01 22:49:11,2976.1
1,2023:01:01 22:49:41,2501.2
2,2023:01:01 22:49:41,2841.1
3,2023:01:01 22:49:41,1195.9
1,2023:01:01 22:50:11,1625.1
2,2023:01:01 22:50:11,1873.8
3,2023:01:01 22:50:11,1337
1,2023:01:01 22:50:41,2612.4
2,2023:01:01 22:50:41,550.7
3,2023:01:01 22:50:41,800.7
1,2023:01:01 22:51:11,1758.4
2,2023:01:01 22:51:11,1095.1
3,2023:01:01 22:51:11,2310.1
1,2023:01:01 22:51:41,1448.9
2,2023:01:01 22:51:41,2495.8
3,2023:01:01 22:51:41,1544.1
1,2023:01:01 22:52:11,179
2,2023:01:01 22:52:11,1701.3
3,2023:01:01 22:52:11,3041.2
1,2023:01:01 22:52:41,1485.5
2,2023:01:01 22:52:41,2106
3,2023:01:01 22:52:41,709.3
1,2023:01:01 22:53:11,847.2
2,2023:01:01 22:53:11,2540.2
3,2023:01:01 22:53:11,3267.6
1,2023:01:01 22:53:41,1354.3
2,2023:01:01 22:53:41,737.3
3,2023:01:01 22:53:41,626.6
1,2023:01:01 22:54:11,2765.1
2,2023:01:01 22:54:11,1527.5
3,2023:01:01 22:54:11,2152.8
1,2023:01:01 22:54:41,53.2
2,2023:01:01 22:54:41,1076.1
3,2023:01:01 22:54:41,546.9
1,2023:01:01 22:55:11,3250.3
2,2023:01:01 22:55:11,3272.9
3,2023:01:01 22:55:11,1710.7
1,2023:01:01 22:55:41,2789.2
2,2023:01:01 22:55:41,245.1
3,2023:01:01 22:55:41,1795.3
1,2023:01:01 22:56:11,2839.2
2,2023:01:01 22:56:11,2257
3,2023:01:01 22:56:11,1351.9
1,2023:01:01 22:56:41,1947.2
2,2023:01:01 22:56:41,2340.7
3,2023:01:01 22:56:41,2249.4
1,2023:01:01 22:57:11,950.5
2,2023:01:01 22:57:11,2844
3,2023:01:01 22:57:11,2038.3
1,2023:01:01 22:57:41,1426.2
2,2023:01:01 22:57:41,2140.9
3,2023:01:01 22:57:41,2860.7
1,2023:01:01 22:58:11,1803.8
2,2023:01:01 22:58:11,436
3,2023:01:01 22:58:11,547.1
1,2023:01:01 22:58:41,1117.1
2,2023:01:01 22:58:41,2065.4
3,2023:01:01 22:58:41,2994.7
1,2023:01:01 22:59:11,1151.4
2,2023:01:01 22:59:11,1452.3
3,2023:01:01 22:59:11,2122.9
1,2023:01:01 22:59:41,48.9
2,2023:01:01 22:59:41,676.6
3,2023:01:01 22:59:41,1788.7
1,2023:01:01 23:00:11,2975.6
2,2023:01:01 23:00:11,2663.2
3,2023:01:01 23:00:11,747
1,2023:01:01 23:00:41,2573.9
2,2023:01:01 23:00:41,2066.6
3,2023:01:01 23:00:41,852.2
1,2023:01:01 23:01:11,728.3
2,2023:01:01 23:01:11,816
3,2023:01:01 23:01:11,1755.3
1,2023:01:01 23:01:41,2470.5
2,2023:01:01 23:01:41,2709.1
3,2023:01:01 23:01:41,125.9
1,2023:01:01 23:02:11,2538.6
2,2023:01:01 23:02:11,3168.7
3,2023:01:01 23:02:11,462.9
1,2023:01:01 23:02:41,4.2
2,2023:01:01 23:02:41,2831.7
3,2023:01:01 23:02:41,2204.5
1,2023:01:01 23:03:11,1235.6
2,2023:01:01 23:03:11,1338.8
3,2023:01:01 23:03:11,2545.2
1,2023:01:01 23:03:41,315.4
2,2023:01:01 23:03:41,3046.6
3,2023:01:01 23:03:41,1183.3
1,2023:01:01 23:04:11,2776
2,2023:01:01 23:04:11,2691.9
3,2023:01:01 23:04:11,2563.1
1,2023:01:01 23:04:41,673.8
2,2023:01:01 23:04:41,2126.7
3,2023:01:01 23:04:41,2577.6
1,2023:01:01 23:05:11,2109.8
2,2023:01:01 23:05:11,2431.4
3,2023:01:01 23:05:11,1632
1,2023:01:01 23:05:41,1305.3
2,2023:01:01 23:05:41,2400.7
3,2023:01:01 23:05:41,1646.9
1,2023:01:01 23:06:11,2421.6
2,2023:01:01 23:06:11,972.2
3,2023:01:01 23:06:11,1984.2
1,2023:01:01 23:06:41,2900.7
2,2023:01:01 23:06:41,1546.3
3,2023:01:01 23:06:41,2626
1,2023:01:01 23:07:11,3094.7
2,2023:01:01 23:07:11,1379.3
3,2023:01:01 23:07:11,2863
1,2023:01:01 23:07:41,1871.7
2,2023:01:01 23:07:41,2304.3
3,2023:01:01 23:07:41,3137.6
1,2023:01:01 23:08:11,2531.4
2,2023:01:01 23:08:11,1662.6
3,2023:01:01 23:08:11,1711.7
1,2023:01:01 23:08:41,133.4
2,2023:01:01 23:08:41,2062
3,2023:01:01 23:08:41,1417.1
1,2023:01:01 23:09:11,2679.2
2,2023:01:01 23:09:11,896.4
3,2023:01:01 23:09:11,1915.4
1,2023:01:01 23:09:41,1886.6
2,2023:01:01 23:09:41,1469.3
3,2023:01:01 23:09:41,3066.4
1,2023:01:01 23:10:11,2377.5
2,2023:01:01 23:10:11,1300
3,2023:01:01 23:10:11,1221.2
1,2023:01:01 23:10:41,2110
2,2023:01:01 23:10:41,755.1
3,2023:01:01 23:10:41,2547.6
1,2023:01:01 23:11:11,637.9
2,2023:01:01 23:11:11,1094.3
3,2023:01:01 23:11:11,1787.7
1,2023:01:01 23:11:41,378.9
2,2023:01:01 23:11:41,36.1
3,2023:01:01 23:11:41,1138.5
1,2023:01:01 23:12:11,827.2
2,2023:01:01 23:12:11,1143.4
3,2023:01:01 23:12:11,1514.4
1,2023:01:01 23:12:41,2956.1
2,2023:01:01 23:12:41,2556.3
3,2023:01:01 23:12:41,1450.4
1,2023:01:01 23:13:11,1294.6
2,2023:01:01 23:13:11,2388.8
3,2023:01:01 23:13:11,2030.8
1,2023:01:01 23:13:41,1215.7
2,2023:01:01 23:13:41,143
3,2023:01:01 23:13:41,512.3
1,2023:01:01 23:14:11,646.4
2,2023:01:01 23:14:11,407.4
3,2023:01:01 23:14:11,434.6
1,2023:01:01 23:14:41,1383.7
2,2023:01:01 23:14:41,198.1
3,2023:01:01 23:14:41,2531.8
1,2023:01:01 23:15:11,2661.1
2,2023:01:01 23:15:11,1629.2
3,2023:01:01 23:15:11,1759.1
1,2023:01:01 23:15:41,383.2
2,2023:01:01 23:15:41,2712.3
3,2023:01:01 23:15:41,646.1
1,2023:01:01 23:16:11,1699.1
2,2023:01:01 23:16:11,3146.1
3,2023:01:01 23:16:11,2733
1,2023:01:01 23:16:41,2849.8
2,2023:01:01 23:16:41,1736.9
3,2023:01:01 23:16:41,1729.1
1,2023:01:01 23:17:11,840
2,2023:01:01 23:17:11,1417.9
3,2023:01:01 23:17:11,2411.7
1,2023:01:01 23:17:41,231.7
2,2023:01:01 23:17:41,1991.4
3,2023:01:01 23:17:41,159.5
1,2023:01:01 23:18:11,144.1
2,2023:01:01 23:18:11,593.6
3,2023:01:01 23:18:11,2186.7
1,2023:01:01 23:18:41,702.8
2,2023:01:01 23:18:41,3145.3
3,2023:01:01 23:18:41,2790.9
1,2023:01:01 23:19:11,1397.3
2,2023:01:01 23:19:11,1798.1
3,2023:01:01 23:19:11,1150.3
1,2023:01:01 23:19:41,2656.9
2,2023:01:01 23:19:41,681.6
3,2023:01:01 23:19:41,188.3
1,2023:01:01 23:20:11,2536.7
2,2023:01:01 23:20:11,538.5
3,2023:01:01 23:20:11,2840.2
1,2023:01:01 23:20:41,523
2,2023:01:01 23:20:41,1715.7
3,2023:01:01 23:20:41,2868.1
1,2023:01:01 23:21:11,1556.7
2,2023:01:01 23:21:11,831
3,2023:01:01 23:21:11,186.6
1,2023:01:01 23:21:41,368.7
2,2023:01:01 23:21:41,1317.1
3,2023:01:01 23:21:41,347.7
1,2023:01:01 23:22:11,3124.5
2,2023:01:01 23:22:11,3276.4
3,2023:01:01 23:22:11,623.8
1,2023:01:01 23:22:41,2767.1
2,2023:01:01 23:22:41,204.7
3,2023:01:01 23:22:41,2611.5
1,2023:01:01 23:23:11,459.2
2,2023:01:01 23:23:11,2731.1
3,2023:01:01 23:23:11,3265.7
1,2023:01:01 23:23:41,140.5
2,2023:01:01 23:23:41,5.3
3,2023:01:01 23:23:41,717.1
1,2023:01:01 23:24:11,2058
2,2023:01:01 23:24:11,2274
3,2023:01:01 23:24:11,2253
1,2023:01:01 23:24:41,1367.5
2,2023:01:01 23:24:41,2432
3,2023:01:01 23:24:41,2579
1,2023:01:01 23:25:11,1337.7
2,2023:01:01 23:25:11,1099.8
3,2023:01:01 23:25:11,1658.6
1,2023:01:01 23:25:41,2160.4
2,2023:01:01 23:25:41,448.9
3,2023:01:01 23:25:41,1963.1
1,2023:01:01 23:26:11,2974.4
2,2023:01:01 23:26:11,838.8
3,2023:01:01 23:26:11,2661
1,2023:01:01 23:26:41,1871.8
2,2023:01:01 23:26:41,2691.9
3,2023:01:01 23:26:41,1825.9
1,2023:01:01 23:27:11,592.7
2,2023:01:01 23:27:11,1460.9
3,2023:01:01 23:27:11,2811.9
1,2023:01:01 23:27:41,2147.9
2,2023:01:01 23:27:41,2271.6
3,2023:01:01 23:27:41,630
1,2023:01:01 23:28:11,2139.6
2,2023:01:01 23:28:11,1685.3
3,2023:01:01 23:28:11,1145.8
1,2023:01:01 23:28:41,2083
2,2023:01:01 23:28:41,2459.3
3,2023:01:01 23:28:41,3080.6
1,2023:01:01 23:29:11,2984.9
2,2023:01:01 23:29:11,1485.4
3,2023:01:01 23:29:11,2427.2
1,2023:01:01 23:29:41,2616
2,2023:01:01 23:29:41,1229.4
3,2023:01:01 23:29:41,1205.4
1,2023:01:01 23:30:11,2633.3
2,2023:01:01 23:30:11,14.6
3,2023:01:01 23:30:11,422.9
1,2023:01:01 23:30:41,1047.1
2,2023:01:01 23:30:41,1042.8
3,2023:01:01 23:30:41,1055.9
1,2023:01:01 23:31:11,2224.1
2,2023:01:01 23:31:11,2942.1
3,2023:01:01 23:31:11,2268.8
1,2023:01:01 23:31:41,1636.6
2,2023:01:01 23:31:41,1203.3
3,2023:01:01 23:31:41,2668.5
1,2023:01:01 23:32:11,227
2,2023:01:01 23:32:11,2532.9
3,2023:01:01 23:32:11,3226.1
1,2023:01:01 23:32:41,2286
2,2023:01:01 23:32:41,220.8
3,2023:01:01 23:32:41,898.2
1,2023:01:01 23:33:11,2216.2
2,2023:01:01 23:33:11,3250.6
3,2023:01:01 23:33:11,687.8
1,2023:01:01 23:33:41,1197.9
2,2023:01:01 23:33:41,189.7
3,2023:01:01 23:33:41,788.7
1,2023:01:01 23:34:11,653.8
2,2023:01:01 23:34:11,1446.9
3,2023:01:01 23:34:11,3078.3
1,2023:01:01 23:34:41,1754
2,2023:01:01 23:34:41,2279.5
3,2023:01:01 23:34:41,726.6
1,2023:01:01 23:35:11,1863.3
2,2023:01:01 23:35:11,1350.9
3,2023:01:01 23:35:11,2455.7
1,2023:01:01 23:35:41,231.7
2,2023:01:01 23:35:41,2613.4
3,2023:01:01 23:35:41,3205.3
1,2023:01:01 23:36:11,1813.5
2,2023:01:01 23:36:11,1225.8
3,2023:01:01 23:36:11,259.3
1,2023:01:01 23:36:41,1784.3
2,2023:01:01 23:36:41,2169.3
3,2023:01:01 23:36:41,1646.6
1,2023:01:01 23:37:11,2295.1
2,2023:01:01 23:37:11,1814
3,2023:01:01 23:37:11,1109.4
1,2023:01:01 23:37:41,1293.7
2,2023:01:01 23:37:41,517.4
3,2023:01:01 23:37:41,251.2
1,2023:01:01 23:38:11,609.7
2,2023:01:01 23:38:11,955.1
3,2023:01:01 23:38:11,269.5
1,2023:01:01 23:38:41,2181.7
2,2023:01:01 23:38:41,2349.2
3,2023:01:01 23:38:41,2129.2
1,2023:01:01 23:39:11,2023.7
2,2023:01:01 23:39:11,2753
3,2023:01:01 23:39:11,61.3
1,2023:01:01 23:39:41,2529.6
2,2023:01:01 23:39:41,2171
3,2023:01:01 23:39:41,3238.9
1,2023:01:01 23:40:11,562.8
2,2023:01:01 23:40:11,580.9
3,2023:01:01 23:40:11,2878.6
1,2023:01:01 23:40:41,3174.4
2,2023:01:01 23:40:41,1884
3,2023:01:01 23:40:41,818.2
1,2023:01:01 23:41:11,2856.9
2,2023:01:01 23:41:11,612
3,2023:01:01 23:41:11,2739.3
1,2023:01:01 23:41:41,629.2
2,2023:01:01 23:41:41,1496.2
3,2023:01:01 23:41:41,1421.4
1,2023:01:01 23:42:11,1252.7
2,2023:01:01 23:42:11,2680.7
3,2023:01:01 23:42:11,1319.4
1,2023:01:01 23:42:41,870.5
2,2023:01:01 23:42:41,1471.3
3,2023:01:01 23:42:41,701.1
1,2023:01:01 23:43:11,1891.3
2,2023:01:01 23:43:11,669.3
3,2023:01:01 23:43:11,1966.4
1,2023:01:01 23:43:41,2620.3
2,2023:01:01 23:43:41,2899.5
3,2023:01:01 23:43:41,1776.2
1,2023:01:01 23:44:11,1438.1
2,2023:01:01 23:44:11,2694.6
3,2023:01:01 23:44:11,2990.9
1,2023:01:01 23:44:41,104.8
2,2023:01:01 23:44:41,2176.8
3,2023:01:01 23:44:41,2662.4
1,2023:01:01 23:45:11,2251.1
2,2023:01:01 23:45:11,795.4
3,2023:01:01 23:45:11,423.5
1,2023:01:01 23:45:41,112.7
2,2023:01:01 23:45:41,1463.3
3,2023:01:01 23:45:41,2824
1,2023:01:01 23:46:11,186.2
2,2023:01:01 23:46:11,1512.7
3,2023:01:01 23:46:11,2757.7
1,2023:01:01 23:46:41,2381.7
2,2023:01:01 23:46:41,234
3,2023:01:01 23:46:41,1014.2
1,2023:01:01 23:47:11,1510
2,2023:01:01 23:47:11,2840
3,2023:01:01 23:47:11,655.8
1,2023:01:01 23:47:41,2147.6
2,2023:01:01 23:47:41,315.4
3,2023:01:01 23:47:41,1093.5
1,2023:01:01 23:48:11,1643
2,2023:01:01 23:48:11,583.1
3,2023:01:01 23:48:11,2129.5
1,2023:01:01 23:48:41,353.7
2,2023:01:01 23:48:41,1562.3
3,2023:01:01 23:48:41,1792.2
1,2023:01:01 23:49:11,292.7
2,2023:01:01 23:49:11,2802.9
3,2023:01:01 23:49:11,3021.1
1,2023:01:01 23:49:41,1621.1
2,2023:01:01 23:49:41,1175.4
3,2023:01:01 23:49:41,2688
1,2023:01:01 23:50:11,1225.3
2,2023:01:01 23:50:11,329.3
3,2023:01:01 23:50:11,2132.1
1,2023:01:01 23:50:41,2078.5
2,2023:01:01 23:50:41,2652.8
3,2023:01:01 23:50:41,1044.3
1,2023:01:01 23:51:11,3100
2,2023:01:01 23:51:11,1055.5
3,2023:01:01 23:51:11,2467.1
1,2023:01:01 23:51:41,927
2,2023:01:01 23:51:41,745.2
3,2023:01:01 23:51:41,937.5
1,2023:01:01 23:52:11,1463.1
2,2023:01:01 23:52:11,1364
3,2023:01:01 23:52:11,893.4
1,2023:01:01 23:52:41,1804
2,2023:01:01 23:52:41,798.6
3,2023:01:01 23:52:41,2883.4
1,2023:01:01 23:53:11,1424.8
2,2023:01:01 23:53:11,153.9
3,2023:01:01 23:53:11,2876.5
1,2023:01:01 23:53:41,1279.6
2,2023:01:01 23:53:41,1031.2
3,2023:01:01 23:53:41,726.2
1,2023:01:01 23:54:11,2505.2
2,2023:01:01 23:54:11,3073.1
3,2023:01:01 23:54:11,2398.7
1,2023:01:01 23:54:41,2446.4
2,2023:01:01 23:54:41,3255.7
3,2023:01:01 23:54:41,1424.8
1,2023:01:01 23:55:11,2955.6
2,2023:01:01 23:55:11,2017
3,2023:01:01 23:55:11,545
1,2023:01:01 23:55:41,2718.2
2,2023:01:01 23:55:41,730.1
3,2023:01:01 23:55:41,1329.3
1,2023:01:01 23:56:11,2409.9
2,2023:01:01 23:56:11,2333.2
3,2023:01:01 23:56:11,1904.4
1,2023:01:01 23:56:41,3233.1
2,2023:01:01 23:56:41,7.5
3,2023:01:01 23:56:41,3100.4
1,2023:01:01 23:57:11,1905
2,2023:01:01 23:57:11,1502.6
3,2023:01:01 23:57:11,1406.6
1,2023:01:01 23:57:41,1173.8
2,2023:01:01 23:57:41,1980.1
3,2023:01:01 23:57:41,1962.3
1,2023:01:01 23:58:11,1384.3
2,2023:01:01 23:58:11,44.1
3,2023:01:01 23:58:11,338
1,2023:01:01 23:58:41,1969.5
2,2023:01:01 23:58:41,791.8
3,2023:01:01 23:58:41,365.9
1,2023:01:01 23:59:11,136.3
2,2023:01:01 23:59:11,1262.8
3,2023:01:01 23:59:11,632.9
1,2023:01:01 23:59:41,108.8
2,2023:01:01 23:59:41,2885.4
3,2023:01:01 23:59:41,861.3
1,2023:01:02 00:00:11,2497.9
2,2023:01:02 00:00:11,1856.9
3,2023:01:02 00:00:11,66.6
1,2023:01:02 00:00:41,767.9
2,2023:01:02 00:00:41,2757.7
3,2023:01:02 00:00:41,2783.7
1,2023:01:02 00:01:11,340.2
2,2023:01:02 00:01:11,2311.5
3,2023:01:02 00:01:11,2329.2
1,2023:01:02 00:01:41,172.3
2,2023:01:02 00:01:41,287.2
3,2023:01:02 00:01:41,2944.8
1,2023:01:02 00:02:11,3032.3
2,2023:01:02 00:02:11,1115.3
3,2023:01:02 00:02:11,1594.8
1,2023:01:02 00:02:41,2439.5
2,2023:01:02 00:02:41,2519.7
3,2023:01:02 00:02:41,450.8
1,2023:01:02 00:03:11,2290.8
2,2023:01:02 00:03:11,1741.1
3,2023:01:02 00:03:11,1399.3
1,2023:01:02 00:03:41,766.5
2,2023:01:02 00:03:41,2678.1
3,2023:01:02 00:03:41,320.2
1,2023:01:02 00:04:11,1761
2,2023:01:02 00:04:11,2482.8
3,2023:01:02 00:04:11,2725.6
1,2023:01:02 00:04:41,2770.5
2,2023:01:02 00:04:41,896.5
3,2023:01:02 00:04:41,1802.3
1,2023:01:02 00:05:11,2076.9
2,2023:01:02 00:05:11,1171.5
3,2023:01:02 00:05:11,2025.3
1,2023:01:02 00:05:41,3180.5
2,2023:01:02 00:05:41,2368.4
3,2023:01:02 00:05:41,2947.8
1,2023:01:02 00:06:11,3214.5
2,2023:01:02 00:06:11,2184
3,2023:01:02 00:06:11,83.3
1,2023:01:02 00:06:41,1928.5
2,2023:01:02 00:06:41,2690
3,2023:01:02 00:06:41,1096.8
1,2023:01:02 00:07:11,2399.4
2,2023:01:02 00:07:11,1663.3
3,2023:01:02 00:07:11,1388.5
1,2023:01:02 00:07:41,34.8
2,2023:01:02 00:07:41,1828.1
3,2023:01:02 00:07:41,1803.2
1,2023:01:02 00:08:11,1625.6
2,2023:01:02 00:08:11,2991
3,2023:01:02 00:08:11,1087.2
1,2023:01:02 00:08:41,898.2
2,2023:01:02 00:08:41,2390.1
3,2023:01:02 00:08:41,1230.6
1,2023:01:02 00:09:11,1063.5
2,2023:01:02 00:09:11,1786
3,2023:01:02 00:09:11,3247.1
1,2023:01:02 00:09:41,2952.7
2,2023:01:02 00:09:41,713.7
3,2023:01:02 00:09:41,834.3
1,2023:01:02 00:10:11,976.8
2,2023:01:02 00:10:11,2823.3
3,2023:01:02 00:10:11,399.5
1,2023:01:02 00:10:41,2917.1
2,2023:01:02 00:10:41,760.3
3,2023:01:02 00:10:41,2894.2
1,2023:01:02 00:11:11,1801.1
2,2023:01:02 00:11:11,787.9
3,2023:01:02 00:11:11,3103.4
1,2023:01:02 00:11:41,1451.2
2,2023:01:02 00:11:41,2459.3
3,2023:01:02 00:11:41,53
1,2023:01:02 00:12:11,1416.1
2,2023:01:02 00:12:11,2323.4
3,2023:01:02 00:12:11,1025.8
1,2023:01:02 00:12:41,2192.6
2,2023:01:02 00:12:41,590.6
3,2023:01:02 00:12:41,519.1
1,2023:01:02 00:13:11,1444.3
2,2023:01:02 00:13:11,618.8
3,2023:01:02 00:13:11,3022.7
1,2023:01:02 00:13:41,3271.9
2,2023:01:02 00:13:41,2648.4
3,2023:01:02 00:13:41,522.4
1,2023:01:02 00:14:11,1909.3
2,2023:01:02 00:14:11,3043.5
3,2023:01:02 00:14:11,1322.4
1,2023:01:02 00:14:41,2809.4
2,2023:01:02 00:14:41,358.2
3,2023:01:02 00:14:41,886.7
1,2023:01:02 00:15:11,862.7
2,2023:01:02 00:15:11,2200.5
3,2023:01:02 00:15:11,1114.6
1,2023:01:02 00:15:41,3268.6
2,2023:01:02 00:15:41,1658.9
3,2023:01:02 00:15:41,2054
1,2023:01:02 00:16:11,1823.7
2,2023:01:02 00:16:11,2285
3,2023:01:02 00:16:11,1875.9
1,2023:01:02 00:16:41,957.8
2,2023:01:02 00:16:41,2895.6
3,2023:01:02 00:16:41,3267.7
1,2023:01:02 00:17:11,240.3
2,2023:01:02 00:17:11,2804.2
3,2023:01:02 00:17:11,630
1,2023:01:02 00:17:41,1581.1
2,2023:01:02 00:17:41,522.5
3,2023:01:02 00:17:41,2114.3
1,2023:01:02 00:18:11,2159.5
2,2023:01:02 00:18:11,2101.6
3,2023:01:02 00:18:11,2661.5
1,2023:01:02 00:18:41,2880.4
2,2023:01:02 00:18:41,2100.6
3,2023:01:02 00:18:41,2836.8
1,2023:01:02 00:19:11,3164.1
2,2023:01:02 00:19:11,3033.5
3,2023:01:02 00:19:11,69.8
1,2023:01:02 00:19:41,132.5
2,2023:01:02 00:19:41,2831.3
3,2023:01:02 00:19:41,2802.3
1,2023:01:02 00:20:11,2231.2
2,2023:01:02 00:20:11,2461.8
3,2023:01:02 00:20:11,1845.7
1,2023:01:02 00:20:41,1839.6
2,2023:01:02 00:20:41,833.9
3,2023:01:02 00:20:41,2108.6
1,2023:01:02 00:21:11,3209.4
2,2023:01:02 00:21:11,784.6
3,2023:01:02 00:21:11,2704.3
1,2023:01:02 00:21:41,3152.2
2,2023:01:02 00:21:41,1291.1
3,2023:01:02 00:21:41,1628
1,2023:01:02 00:22:11,2345.5
2,2023:01:02 00:22:11,2635.8
3,2023:01:02 00:22:11,2684.7
1,2023:01:02 00:22:41,2887
2,2023:01:02 00:22:41,99
3,2023:01:02 00:22:41,387.3
1,2023:01:02 00:23:11,432.7
2,2023:01:02 00:23:11,341.3
3,2023:01:02 00:23:11,345.4
1,2023:01:02 00:23:41,3189.6
2,2023:01:02 00:23:41,1247.2
3,2023:01:02 00:23:41,2445
1,2023:01:02 00:24:11,1724.1
2,2023:01:02 00:24:11,464.1
3,2023:01:02 00:24:11,564.6
1,2023:01:02 00:24:41,2352.5
2,2023:01:02 00:24:41,2821.3
3,2023:01:02 00:24:41,1682.4
1,2023:01:02 00:25:11,1792.9
2,2023:01:02 00:25:11,869.5
3,2023:01:02 00:25:11,2540.3
1,2023:01:02 00:25:41,1259.4
2,2023:01:02 00:25:41,799.3
3,2023:01:02 00:25:41,2606.7
1,2023:01:02 00:26:11,2218.7
2,2023:01:02 00:26:11,464
